country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
United States,yld_30yr,1993-05-01,1993-06-01,2023-05-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-06-01,1993-07-01,1995-06-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-06-01,1993-07-01,1998-06-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-06-01,1993-07-01,2003-06-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-06-01,1993-07-01,2023-06-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-07-01,1993-08-01,1995-07-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-07-01,1993-08-01,1998-07-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-07-01,1993-08-01,2003-07-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-07-01,1993-08-01,2023-07-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-08-01,1993-09-01,1995-08-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-08-01,1993-09-01,1998-08-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-08-01,1993-09-01,2003-08-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-08-01,1993-09-01,2023-08-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-09-01,1993-10-01,1995-09-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-09-01,1993-10-01,1998-09-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-09-01,1993-10-01,2003-09-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-09-01,1993-10-01,2023-09-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-10-01,1993-11-01,1995-10-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-10-01,1993-11-01,1998-10-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-10-01,1993-11-01,2003-10-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-10-01,1993-11-01,2023-10-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-11-01,1993-12-01,1995-11-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-11-01,1993-12-01,1998-11-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-11-01,1993-12-01,2003-11-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-11-01,1993-12-01,2023-11-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1993-12-01,1994-01-01,1995-12-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1993-12-01,1994-01-01,1998-12-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1993-12-01,1994-01-01,2003-12-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1993-12-01,1994-01-01,2023-12-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-01-01,1994-02-01,1996-01-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-01-01,1994-02-01,1999-01-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-01-01,1994-02-01,2004-01-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-01-01,1994-02-01,2024-01-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-02-01,1994-03-01,1996-02-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-02-01,1994-03-01,1999-02-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-02-01,1994-03-01,2004-02-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-02-01,1994-03-01,2024-02-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-03-01,1994-04-01,1996-03-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-03-01,1994-04-01,1999-03-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-03-01,1994-04-01,2004-03-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-03-01,1994-04-01,2024-03-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-04-01,1994-05-01,1996-04-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-04-01,1994-05-01,1999-04-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-04-01,1994-05-01,2004-04-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-04-01,1994-05-01,2024-04-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-05-01,1994-06-01,1996-05-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-05-01,1994-06-01,1999-05-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-05-01,1994-06-01,2004-05-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-05-01,1994-06-01,2024-05-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-06-01,1994-07-01,1996-06-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-06-01,1994-07-01,1999-06-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-06-01,1994-07-01,2004-06-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-06-01,1994-07-01,2024-06-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-07-01,1994-08-01,1996-07-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-07-01,1994-08-01,1999-07-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-07-01,1994-08-01,2004-07-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-07-01,1994-08-01,2024-07-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-08-01,1994-09-01,1996-08-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-08-01,1994-09-01,1999-08-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-08-01,1994-09-01,2004-08-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-08-01,1994-09-01,2024-08-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-09-01,1994-10-01,1996-09-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-09-01,1994-10-01,1999-09-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-09-01,1994-10-01,2004-09-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-09-01,1994-10-01,2024-09-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-10-01,1994-11-01,1996-10-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-10-01,1994-11-01,1999-10-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-10-01,1994-11-01,2004-10-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-10-01,1994-11-01,2024-10-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-11-01,1994-12-01,1996-11-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-11-01,1994-12-01,1999-11-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-11-01,1994-12-01,2004-11-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-11-01,1994-12-01,2024-11-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1994-12-01,1995-01-01,1996-12-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1994-12-01,1995-01-01,1999-12-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1994-12-01,1995-01-01,2004-12-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1994-12-01,1995-01-01,2024-12-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-01-01,1995-02-01,1997-01-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-01-01,1995-02-01,2000-01-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-01-01,1995-02-01,2005-01-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1995-01-01,1995-02-01,2025-01-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-02-01,1995-03-01,1997-02-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-02-01,1995-03-01,2000-02-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-02-01,1995-03-01,2005-02-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1995-02-01,1995-03-01,2025-02-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-03-01,1995-04-01,1997-03-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-03-01,1995-04-01,2000-03-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-03-01,1995-04-01,2005-03-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1995-03-01,1995-04-01,2025-03-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-04-01,1995-05-01,1997-04-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-04-01,1995-05-01,2000-04-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-04-01,1995-05-01,2005-04-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1995-04-01,1995-05-01,2025-04-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-05-01,1995-06-01,1997-05-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-05-01,1995-06-01,2000-05-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-05-01,1995-06-01,2005-05-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
United States,yld_30yr,1995-05-01,1995-06-01,2025-05-01,360,3.8441069888419577,3.4301430085296527,2.9873460778345216,3.076240389564482,3.9809275909246913,7.722408686351383
United States,yld_2yr,1995-06-01,1995-07-01,1997-06-01,24,1.8311960475180828,3.381033557233751,2.426688018456704,4.868843941938249,3.9809275909246913,7.722408686351383
United States,yld_5yr,1995-06-01,1995-07-01,2000-06-01,60,4.9483805330375015,3.6182284103999156,3.8010153897712513,4.046560142005246,3.9809275909246913,7.722408686351383
United States,yld_10yr,1995-06-01,1995-07-01,2005-06-01,120,3.952640951870092,2.3825884073089987,3.5671288217998063,3.2585849829566773,3.9809275909246913,7.722408686351383
